# Record Forge II packing certificate
# {"claim_authority": "NONE", "manifest_sha256": "1df03fae1ab4a51eca9fbfeb2e39800b7a352a569e96d364b2d477f80735134f", "n": 800, "parent_certificate_sha256": "0d00fa75a009e81750842bf2d95f1b8afd2bb3a225750dc9ee5537e46deb5c20", "seed": 2026083001, "target_claim": "0.018637592296199977923367"}
# index x y claimed_radius
    1 -0.420205495732155376309436 -0.481362407663231461896203 0.018637592296199977923367
    2 -0.355642983288634972893760 -0.481362407663231461896203 0.018637592296199977923367
    3 -0.161955827186977874276863 -0.481362407663231461896203 0.018637592296199977923367
    4 -0.097398845639974418464391 -0.481362407663231461896203 0.018637592296199977923367
    5 -0.032836323685092802526775 -0.481362407663231461896203 0.018637592296199977923367
    6 0.031726190240874363457380 -0.481362407663231461896203 0.018637592296199977923367
    7 0.096288703875710618396155 -0.481362407663231461896203 0.018637592296199977923367
    8 0.160851076877894322292306 -0.481362407663231461896203 0.018637592296199977923367
    9 0.225413602771270454860897 -0.481362407663231461896203 0.018637592296199977923367
   10 0.289976116568519182159491 -0.481362407663231461896203 0.018637592296199977923367
   11 0.354538630355323847176408 -0.481362407663231461896203 0.018637592296199977923367
   12 0.416799893844450319857486 -0.481362407663231461896203 0.018637592296199977923367
   13 0.481362407658240953889361 -0.481362407663231461896203 0.018637592296199977923367
   14 -0.291080822631552438295444 -0.481362407663231461896203 0.018637592296199977923367
   15 -0.226518317154279336111955 -0.481362407663231461896203 0.018637592296199977923367
   16 -0.481243193267799851398081 -0.481243078429799853168447 0.018637592296199977923367
   17 0.193132339824582388576601 -0.462724825872315614905261 0.018637592296199977923367
   18 -0.065117584662533603556689 -0.462724822461477114377004 0.018637592296199977923367
   19 -0.000555066694034068606675 -0.462724815459603810996470 0.018637592296199977923367
   20 0.064007447058292490926767 -0.462724815256104649030533 0.018637592296199977923367
   21 0.257694859669894804632406 -0.462724815396758026864177 0.018637592296199977923367
   22 0.322257373461921514667949 -0.462724815387713150904858 0.018637592296199977923367
   23 0.449081150751238444840396 -0.462724815410898160372710 0.018637592296199977923367
   24 -0.387924239510395174601598 -0.462724814224394931372331 0.018637592296199977923367
   25 -0.258799569892915914959275 -0.462724808191449621386226 0.018637592296199977923367
   26 -0.194237072170628605194409 -0.462724794759433399882198 0.018637592296199977923367
   27 0.128569890376802470344231 -0.462724693465186132090849 0.018637592296199977923367
   28 -0.323361902960093705594602 -0.462724509571746933644931 0.018637592296199977923367
   29 -0.129677336413476146370627 -0.462720025148347313681541 0.018637592296199977923367
   30 0.385669262099887055761371 -0.460860623359647336716449 0.018637592296199977923367
   31 -0.449081150292233943766007 -0.457790475918605388461202 0.018637592296199977923367
   32 -0.032836323475204591548771 -0.444087222989694385688608 0.018637592296199977923367
   33 0.031726190159631656451111 -0.444087222989694385688608 0.018637592296199977923367
   34 0.225413602841996157932769 -0.444087222989694385688608 0.018637592296199977923367
   35 0.289976116639244885231363 -0.444087222989694385688608 0.018637592296199977923367
   36 0.481362407663231461896203 -0.444087222989694385688608 0.018637592296199977923367
   37 -0.226518324909265184041729 -0.444087195287651559372222 0.018637592296199977923367
   38 0.160851153318241790746157 -0.444087111665179223862765 0.018637592296199977923367
   39 0.096288626011519939940086 -0.444087087984894823833315 0.018637592296199977923367
   40 -0.355643159181853907302440 -0.444086916132910403121059 0.018637592296199977923367
   41 -0.291080650221457126747282 -0.444086910099965093134955 0.018637592296199977923367
   42 -0.097396075436035345340713 -0.444082439946592966162342 0.018637592296199977923367
   43 -0.161958581397126877288173 -0.444082412244549251667536 0.018637592296199977923367
   44 0.353388005200522659077222 -0.442223031070921424046105 0.018637592296199977923367
   45 0.417950519006406007171961 -0.442223031106847686011463 0.018637592296199977923367
   46 -0.481362407663231461896203 -0.439152884470306259512284 0.018637592296199977923367
   47 -0.416799889723492134052663 -0.439152877154710408191818 0.018637592296199977923367
   48 -0.000555066657786468090931 -0.425449630582567572822938 0.018637592296199977923367
   49 0.257694859740620507704278 -0.425449630723220950656582 0.018637592296199977923367
   50 0.193132410216866168273242 -0.425449519398705788830739 0.018637592296199977923367
   51 0.128569890457972263453357 -0.425449508791649055883255 0.018637592296199977923367
   52 0.064007364991302426182607 -0.425449488579809687038846 0.018637592296199977923367
   53 -0.323361906443217328455120 -0.425449316661128562611083 0.018637592296199977923367
   54 -0.258799405237806423585312 -0.425449297196167031120950 0.018637592296199977923367
   55 -0.065114818473775523677283 -0.425444847790339364390633 0.018637592296199977923367
   56 -0.129677320419686048502683 -0.425444827042794959659489 0.018637592296199977923367
   57 -0.194239834135763428379917 -0.425444812772767411157560 0.018637592296199977923367
   58 0.385669262100735155129883 -0.423585438686110260508855 0.018637592296199977923367
   59 0.450231775863942418336450 -0.423585438769207844877940 0.018637592296199977923367
   60 0.321106748333582603383007 -0.423585438609846098856337 0.018637592296199977923367
   61 -0.449081150292233943766007 -0.420515291245068312253608 0.018637592296199977923367
   62 -0.384517603749666592172218 -0.420513502223452850792285 0.018637592296199977923367
   63 0.225413667115490545800327 -0.406811927132232353798713 0.018637592296199977923367
   64 0.160851153399411611610859 -0.406811926991642147655170 0.018637592296199977923367
   65 0.031726107723744997879400 -0.406811895374330156904819 0.018637592296199977923367
   66 0.096288625930235363648002 -0.406811903311357692114569 0.018637592296199977923367
   67 -0.291080661459566625293149 -0.406811703757330500597078 0.018637592296199977923367
   68 -0.032833561656357396207895 -0.406807255383212607036114 0.018637592296199977923367
   69 -0.097396063457426240717041 -0.406807234886541302376628 0.018637592296199977923367
   70 -0.161958573158322627350003 -0.406807227571013063638361 0.018637592296199977923367
   71 -0.226520914464304695679076 -0.406806914681282882906288 0.018637592296199977923367
   72 0.288825491411201729086144 -0.404947846306350667244800 0.018637592296199977923367
   73 0.417950519006327014803759 -0.404947846431704838732202 0.018637592296199977923367
   74 0.353388005239174463056884 -0.404947846355440677079685 0.018637592296199977923367
   75 0.481362407663231461896203 -0.403083654548721304067271 0.018637592296199977923367
   76 -0.481362407663231461896203 -0.401877699796769183304690 0.018637592296199977923367
   77 -0.416799889723492134052663 -0.401877692481173331984223 0.018637592296199977923367
   78 -0.352236320330483687612855 -0.401875865171939850029048 0.018637592296199977923367
   79 0.193132410298035989137944 -0.388174334725168712623145 0.018637592296199977923367
   80 0.128569890376687701039060 -0.388174324118111979675660 0.018637592296199977923367
   81 0.064007354245870701214827 -0.388174285059715462598007 0.018637592296199977923367
   82 -0.065114806640008113247653 -0.388169642479414545022109 0.018637592296199977923367
   83 -0.129677316196062819564361 -0.388169635414759461866652 0.018637592296199977923367
   84 -0.000552391138288195080938 -0.388169513502028773466179 0.018637592296199977923367
   85 -0.194239653486863866893586 -0.388169329479528590898241 0.018637592296199977923367
   86 -0.258804371524131271442570 -0.388165511104405114295446 0.018637592296199977923367
   87 0.321106748428687360785716 -0.386310253936309022648743 0.018637592296199977923367
   88 0.385669262195839857021440 -0.386310254012573184301260 0.018637592296199977923367
   89 0.256544298784231183940818 -0.386310142713516546653096 0.018637592296199977923367
   90 0.449081150798739614504740 -0.384446062200776983441841 0.018637592296199977923367
   91 -0.449081150292233943766007 -0.383240106571531180534862 0.018637592296199977923367
   92 -0.384517604775582721998717 -0.383238317549915774584690 0.018637592296199977923367
   93 -0.319955025636869561100895 -0.383238191380029180610478 0.018637592296199977923367
   94 0.160851153480581404719985 -0.369536742318105015936425 0.018637592296199977923367
   95 0.096288629404263387234764 -0.369536718555332988067619 0.018637592296199977923367
   96 -0.097396059378644692094973 -0.369532043007632704512133 0.018637592296199977923367
   97 0.031728859164715121632394 -0.369531909811609104998809 0.018637592296199977923367
   98 -0.032833642282536448786523 -0.369531889927880996538079 0.018637592296199977923367
   99 -0.161958396524604059107943 -0.369531737323274989126531 0.018637592296199977923367
  100 -0.226520914545547374929768 -0.369531730007745806698694 0.018637592296199977923367
  101 0.353388005334279164948441 -0.367672661681903545360939 0.018637592296199977923367
  102 0.288825555713841275462528 -0.367672550500712014276417 0.018637592296199977923367
  103 0.224263041966776599522859 -0.367672550306452905477528 0.018637592296199977923367
  104 0.481362407663231461896203 -0.365808469875184227859677 0.018637592296199977923367
  105 0.416799893909159724358915 -0.365808469661548063545098 0.018637592296199977923367
  106 -0.481362407663231461896203 -0.364602515123232107097095 0.018637592296199977923367
  107 -0.416799890749408263879161 -0.364602507807636255776629 0.018637592296199977923367
  108 -0.352236329522920887935555 -0.364600680498403939555629 0.018637592296199977923367
  109 -0.287678936519217720579888 -0.364591651118745030402124 0.018637592296199977923367
  110 0.128569902705945204868243 -0.350899139444576901869510 0.018637592296199977923367
  111 0.064010132492626908851108 -0.350894346001525303524460 0.018637592296199977923367
  112 -0.065114895021173013756055 -0.350894290456099156028102 0.018637592296199977923367
  113 -0.000552413785853113565097 -0.350894248467888913989299 0.018637592296199977923367
  114 -0.194239653568106573899854 -0.350894144805991459179495 0.018637592296199977923367
  115 -0.129677139707185917760768 -0.350894144916148176260862 0.018637592296199977923367
  116 0.256544298879335885832376 -0.349034958039979470445502 0.018637592296199977923367
